Category,Subcategory,Parameter,Parameter_ID,Unit,Requirement,Requirement_Min,Requirement_Max,Preferred_Value,Comparison_Type,Weight,Critical,Vendor,Model,Vendor_Value,Test_Condition,Source,Source_Date,Remarks
Reliability & Lifecycle,Life,MTBF,P159,hours,,,,,Higher_Better,3,NO,GridCore PCS-B,GC-2500-A,150000,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Life,MTBF,P159,hours,,,,,Higher_Better,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Warranty,Warranty,P160,years,≥ 5,5,,5,Higher_Better,4,NO,DemoVolt PCS-A,DV-2500-L,5,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Warranty,Warranty,P160,years,≥ 5,5,,5,Higher_Better,4,NO,GridCore PCS-B,GC-2500-A,5,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Warranty,Warranty,P160,years,≥ 5,5,,5,Higher_Better,4,NO,PowerStack PCS-C,PS-2200-L,5,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Maint,Preventive Maintenance Interval,P161,months,,,,,Higher_Better,2,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Preventive Maintenance Interval,P161,months,,,,,Higher_Better,2,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Preventive Maintenance Interval,P161,months,,,,,Higher_Better,2,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Fan Life,P162,hours,,,,,Higher_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Fan Life,P162,hours,,,,,Higher_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Fan Life,P162,hours,,,,,Higher_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Capacitor Life,P163,hours,,,,,Higher_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Capacitor Life,P163,hours,,,,,Higher_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Capacitor Life,P163,hours,,,,,Higher_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Cooling System Life,P164,years,,,,,Higher_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Cooling System Life,P164,years,,,,,Higher_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Cooling System Life,P164,years,,,,,Higher_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Filter Replacement Interval,P165,months,,,,,Higher_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Filter Replacement Interval,P165,months,,,,,Higher_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Filter Replacement Interval,P165,months,,,,,Higher_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Major Component Replacement,P166,years,,,,,Higher_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Maint,Major Component Replacement,P166,years,,,,,Higher_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Maint,Major Component Replacement,P166,years,,,,,Higher_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Service,Spare Parts Availability,P167,,,,,,Text,3,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Reliability & Lifecycle,Service,Spare Parts Availability,P167,,,,,,Text,3,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Reliability & Lifecycle,Service,Spare Parts Availability,P167,,,,,,Text,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Reliability & Lifecycle,Service,Local Service Support,P168,,YES,,,,Boolean,4,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,Local Service Support,P168,,YES,,,,Boolean,4,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,Local Service Support,P168,,YES,,,,Boolean,4,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,Local Service Engineer,P169,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,Local Service Engineer,P169,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,Local Service Engineer,P169,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,India Stock Availability,P170,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,India Stock Availability,P170,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Reliability & Lifecycle,Service,India Stock Availability,P170,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62477-1,P171,,YES,,,,Boolean,5,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62477-1,P171,,YES,,,,Boolean,5,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62477-1,P171,,YES,,,,Boolean,5,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 61000 Series,P172,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 61000 Series,P172,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 61000 Series,P172,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62109,P173,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62109,P173,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62109,P173,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62933,P174,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62933,P174,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEC 62933,P174,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741,P175,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741,P175,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741,P175,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SA,P176,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SA,P176,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SA,P176,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SB,P177,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SB,P177,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 1741 SB,P177,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 9540,P178,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 9540,P178,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,UL 9540,P178,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 1547,P179,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 1547,P179,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 1547,P179,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 519,P180,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 519,P180,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,IEEE 519,P180,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,CE,P181,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,CE,P181,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,CE,P181,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,EMC,P182,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,EMC,P182,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,EMC,P182,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,Grid Code Compliance,P183,,YES,,,,Boolean,5,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,Grid Code Compliance,P183,,YES,,,,Boolean,5,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,Grid Code Compliance,P183,,YES,,,,Boolean,5,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,BIS,P184,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,BIS,P184,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Certification & Compliance,Cert,BIS,P184,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Certification & Compliance,Cert,Applicable Indian Standards,P185,,CEA 2022,,,,Text,3,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Certification & Compliance,Cert,Applicable Indian Standards,P185,,CEA 2022,,,,Text,3,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Certification & Compliance,Cert,Applicable Indian Standards,P185,,CEA 2022,,,,Text,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Number,P186,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Number,P186,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Certification & Compliance,Cert,Certificate Number,P186,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Scope,P187,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Scope,P187,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Certification & Compliance,Cert,Certificate Scope,P187,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Expiry Date,P188,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Certification & Compliance,Cert,Certificate Expiry Date,P188,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Certification & Compliance,Cert,Certificate Expiry Date,P188,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
BESS Integration,BESS,BMS Compatibility,P189,,YES,,,,Boolean,5,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,BMS Compatibility,P189,,YES,,,,Boolean,5,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,BMS Compatibility,P189,,YES,,,,Boolean,5,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,EMS Compatibility,P190,,YES,,,,Boolean,5,YES,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,EMS Compatibility,P190,,YES,,,,Boolean,5,YES,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,EMS Compatibility,P190,,YES,,,,Boolean,5,YES,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Battery Voltage Compatibility,P191,,,,,,Text,4,YES,DemoVolt PCS-A,DV-2500-L,1000-1500,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Battery Voltage Compatibility,P191,,,,,,Text,4,YES,GridCore PCS-B,GC-2500-A,1000-1500,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Battery Voltage Compatibility,P191,,,,,,Text,4,YES,PowerStack PCS-C,PS-2200-L,1100-1500,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Battery Current Compatibility,P192,,,,,,Text,3,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
BESS Integration,BESS,Battery Current Compatibility,P192,,,,,,Text,3,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
BESS Integration,BESS,Battery Current Compatibility,P192,,,,,,Text,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
BESS Integration,BESS,SOC Communication,P193,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,SOC Communication,P193,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,SOC Communication,P193,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,SOH Communication,P194,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,SOH Communication,P194,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,SOH Communication,P194,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Charge Command,P195,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Charge Command,P195,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Charge Command,P195,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Discharge Command,P196,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Discharge Command,P196,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Discharge Command,P196,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Active Power Command,P197,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Active Power Command,P197,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Active Power Command,P197,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Reactive Power Command,P198,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Reactive Power Command,P198,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Reactive Power Command,P198,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fast Power Response,P199,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fast Power Response,P199,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fast Power Response,P199,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Pre-charge Sequence,P200,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Pre-charge Sequence,P200,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Pre-charge Sequence,P200,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Contactor Control,P201,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Contactor Control,P201,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Contactor Control,P201,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,E-stop Integration,P202,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,E-stop Integration,P202,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,E-stop Integration,P202,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fire Alarm Integration,P203,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fire Alarm Integration,P203,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Fire Alarm Integration,P203,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,NO,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,HVAC Interlock,P204,,YES,,,,Boolean,1,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,HVAC Interlock,P204,,YES,,,,Boolean,1,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,HVAC Interlock,P204,,YES,,,,Boolean,1,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Rack Communication,P205,,YES,,,,Boolean,2,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Rack Communication,P205,,YES,,,,Boolean,2,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,Rack Communication,P205,,YES,,,,Boolean,2,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,DC Bus Compatibility,P206,,YES,,,,Boolean,3,NO,DemoVolt PCS-A,DV-2500-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,DC Bus Compatibility,P206,,YES,,,,Boolean,3,NO,GridCore PCS-B,GC-2500-A,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
BESS Integration,BESS,DC Bus Compatibility,P206,,YES,,,,Boolean,3,NO,PowerStack PCS-C,PS-2200-L,YES,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,PCS Price,P207,₹,,,,,Lower_Better,3,NO,DemoVolt PCS-A,DV-2500-L,9500000,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,PCS Price,P207,₹,,,,,Lower_Better,3,NO,GridCore PCS-B,GC-2500-A,9000000,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,PCS Price,P207,₹,,,,,Lower_Better,3,NO,PowerStack PCS-C,PS-2200-L,8200000,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price Currency,P208,,,,,,Text,1,NO,DemoVolt PCS-A,DV-2500-L,INR,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price Currency,P208,,,,,,Text,1,NO,GridCore PCS-B,GC-2500-A,INR,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price Currency,P208,,,,,,Text,1,NO,PowerStack PCS-C,PS-2200-L,INR,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price per kW,P209,₹/kW,,,,,Lower_Better,4,NO,DemoVolt PCS-A,DV-2500-L,3800,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price per kW,P209,₹/kW,,,,,Lower_Better,4,NO,GridCore PCS-B,GC-2500-A,3600,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price per kW,P209,₹/kW,,,,,Lower_Better,4,NO,PowerStack PCS-C,PS-2200-L,3727,,Sample/Demo,8/1/2026,DEMO DATA — not real specs
Commercial,Price,Price per MW,P210,₹/MW,,,,,Lower_Better,3,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Commercial,Price,Price per MW,P210,₹/MW,,,,,Lower_Better,3,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Commercial,Price,Price per MW,P210,₹/MW,,,,,Lower_Better,3,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Commercial,Cost,Installation Cost,P211,₹,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Commercial,Cost,Installation Cost,P211,₹,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Commercial,Cost,Installation Cost,P211,₹,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Commercial,Cost,Commissioning Cost,P212,₹,,,,,Lower_Better,1,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Commercial,Cost,Commissioning Cost,P212,₹,,,,,Lower_Better,1,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
Commercial,Cost,Commissioning Cost,P212,₹,,,,,Lower_Better,1,NO,PowerStack PCS-C,PS-2200-L,,,,,Data Pending
Commercial,Cost,AMC Cost,P213,₹,,,,,Lower_Better,2,NO,DemoVolt PCS-A,DV-2500-L,,,,,Data Pending
Commercial,Cost,AMC Cost,P213,₹,,,,,Lower_Better,2,NO,GridCore PCS-B,GC-2500-A,,,,,Data Pending
